[DEBUG] 2021-09-30 07:34:41.476 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-09-30 07:34:41.481 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-09-30 07:34:41.485 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-09-30 07:34:41.534 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-09-30 07:34:41.536 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-09-30 07:34:41.699 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-09-30 07:34:41.699 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-09-30 07:34:41.703 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-09-30 07:34:41.892 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-09-30 07:34:41.907 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-09-30 07:34:41.909 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-09-30 07:34:41.975 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@68dcfd52
[DEBUG] 2021-09-30 07:34:41.976 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@68dcfd52
[DEBUG] 2021-09-30 07:34:41.977 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2c708440
[DEBUG] 2021-09-30 07:34:41.977 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2c708440
[DEBUG] 2021-09-30 07:34:41.977 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2c708440
[DEBUG] 2021-09-30 07:34:41.978 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@66e8997c
[DEBUG] 2021-09-30 07:34:41.979 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@12958360
[DEBUG] 2021-09-30 07:34:41.979 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@12958360
[DEBUG] 2021-09-30 07:34:41.979 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@12958360
[DEBUG] 2021-09-30 07:34:41.979 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@63fdffcd
[DEBUG] 2021-09-30 07:34:41.980 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@2a9bc08f
[DEBUG] 2021-09-30 07:34:41.980 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@2a9bc08f
[DEBUG] 2021-09-30 07:34:41.981 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@77cb9cd1
[DEBUG] 2021-09-30 07:34:41.981 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@77cb9cd1
[DEBUG] 2021-09-30 07:34:41.981 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@4e61e4c2
[DEBUG] 2021-09-30 07:34:41.981 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@4e61e4c2
[DEBUG] 2021-09-30 07:34:41.982 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@4647881c
[DEBUG] 2021-09-30 07:34:41.982 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@4647881c
[DEBUG] 2021-09-30 07:34:41.982 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@453d496b
[DEBUG] 2021-09-30 07:34:41.982 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@453d496b
[DEBUG] 2021-09-30 07:34:41.983 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@4b54af3d
[DEBUG] 2021-09-30 07:34:41.983 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@11de56e6
[DEBUG] 2021-09-30 07:34:41.983 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@11de56e6
[DEBUG] 2021-09-30 07:34:41.983 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@11de56e6
[DEBUG] 2021-09-30 07:34:41.984 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@62b969c4
[DEBUG] 2021-09-30 07:34:41.984 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@62b969c4
[DEBUG] 2021-09-30 07:34:41.984 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@62b969c4
[DEBUG] 2021-09-30 07:34:41.985 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@79d743e6
[DEBUG] 2021-09-30 07:34:41.985 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@592238c5
[DEBUG] 2021-09-30 07:34:41.985 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@16073fa8
[DEBUG] 2021-09-30 07:34:41.985 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@16073fa8
[DEBUG] 2021-09-30 07:34:41.985 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@16073fa8
[DEBUG] 2021-09-30 07:34:41.986 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@7918c7f8
[DEBUG] 2021-09-30 07:34:41.986 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@7918c7f8
[DEBUG] 2021-09-30 07:34:41.987 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@7918c7f8
[DEBUG] 2021-09-30 07:34:41.987 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@bc4d5e1
[DEBUG] 2021-09-30 07:34:41.987 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@5c82cd4f
[DEBUG] 2021-09-30 07:34:41.988 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@4992613f
[DEBUG] 2021-09-30 07:34:41.988 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@4992613f
[DEBUG] 2021-09-30 07:34:41.989 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@17b64941
[DEBUG] 2021-09-30 07:34:41.989 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@73ad4ecc
[DEBUG] 2021-09-30 07:34:41.990 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@73ad4ecc
[DEBUG] 2021-09-30 07:34:41.992 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@a52ca2e
[DEBUG] 2021-09-30 07:34:41.992 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@a52ca2e
[DEBUG] 2021-09-30 07:34:41.993 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1f6d27cc
[DEBUG] 2021-09-30 07:34:41.993 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@507d20bb
[DEBUG] 2021-09-30 07:34:41.994 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@67440de6
[DEBUG] 2021-09-30 07:34:41.996 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@3f672204
[DEBUG] 2021-09-30 07:34:41.996 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@3f672204
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@348d18a3
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@6c65860d
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@2d000e80
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@7cf283e1
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@20e6c4dc
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@60737b23
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@4d2a1da3
[DEBUG] 2021-09-30 07:34:41.997 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@252f626c
[DEBUG] 2021-09-30 07:34:42.016 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-09-30 07:34:42.017 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-09-30 07:34:42.017 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-09-30 07:34:42.017 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-09-30 07:34:42.017 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-09-30 07:34:42.018 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-09-30 07:34:42.018 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-09-30 07:34:42.019 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-09-30 07:34:42.019 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-09-30 07:34:42.019 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-09-30 07:34:42.020 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-09-30 07:34:42.020 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-09-30 07:34:42.020 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-09-30 07:34:42.021 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-09-30 07:34:42.024 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_my_places_tracker
[INFO ] 2021-09-30 07:34:42.024 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-09-30 07:34:42.024 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-09-30 07:34:42.113 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-09-30 07:34:42.553 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.26
      major : 8
      minor : 0
[DEBUG] 2021-09-30 07:34:42.553 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-09-30 07:34:42.554 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-09-30 07:34:42.571 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2021-09-30 07:34:42.588 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-09-30 07:34:42.608 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-09-30 07:34:42.638 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-09-30 07:34:42.641 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@35c12c7a] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@658255aa]
[DEBUG] 2021-09-30 07:34:42.676 [main] AnnotationBinder - Binding entity from annotated class: com.jilleliceiri.mptr.entity.Trip
[DEBUG] 2021-09-30 07:34:42.694 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-09-30 07:34:42.697 [main] EntityBinder - Import with entity name Trip
[DEBUG] 2021-09-30 07:34:42.699 [main] EntityBinder - Bind entity com.jilleliceiri.mptr.entity.Trip on table trips
[DEBUG] 2021-09-30 07:34:42.714 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-09-30 07:34:42.716 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-09-30 07:34:42.717 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.jilleliceiri.mptr.entity.Trip:id]
[DEBUG] 2021-09-30 07:34:42.718 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-09-30 07:34:42.720 [main] PropertyBinder - Building property id
[DEBUG] 2021-09-30 07:34:42.722 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-09-30 07:34:42.724 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-09-30 07:34:42.724 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=destinationSet, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-09-30 07:34:42.726 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-09-30 07:34:42.731 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-09-30 07:34:42.732 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=destinationSet_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-09-30 07:34:42.732 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='destinationSet_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-09-30 07:34:42.733 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-09-30 07:34:42.733 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-09-30 07:34:42.733 [main] CollectionBinder - Collection role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-09-30 07:34:42.734 [main] PropertyBinder - Building property destinationSet
[DEBUG] 2021-09-30 07:34:42.735 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=trip_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-09-30 07:34:42.735 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-09-30 07:34:42.735 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.jilleliceiri.mptr.entity.Trip:name]
[DEBUG] 2021-09-30 07:34:42.735 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-09-30 07:34:42.735 [main] PropertyBinder - Building property name
[DEBUG] 2021-09-30 07:34:42.736 [main] AnnotationBinder - Binding entity from annotated class: com.jilleliceiri.mptr.entity.Destination
[DEBUG] 2021-09-30 07:34:42.736 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-09-30 07:34:42.736 [main] EntityBinder - Import with entity name Destination
